begin
"57520";"广东休闲娱乐" ; "893" ; "广州" ; "番禺区" ; "广州市" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57520.html"
"1329";"广州南方剧院" ; "893" ; "广州" ; "越秀区" ; "广东省广州市越秀区教育路80号" ; "剧场/影院" ; " 话剧/歌剧/戏曲综艺/舞蹈芭蕾" ; "0" ; "http://venue.damai.cn/venue_1329.html"
"1330";"广州江南大戏院" ; "893" ; "广州" ; "天河区" ; "广州市昌岗中路130号" ; "剧场/影院" ; " 话剧/歌剧/戏曲综艺/舞蹈芭蕾" ; "2" ; "http://venue.damai.cn/venue_1330.html"
"1331";"广州话剧艺术中心13号剧院" ; "893" ; "广州" ; "天河区" ; "天河区沙河顶新二街13号(近19路军坟场牌坊)" ; "剧场" ; " 话剧/歌剧/戏曲综艺/舞蹈芭蕾" ; "6" ; "http://venue.damai.cn/venue_1331.html"
"1335";"广州军区杂技艺术中心" ; "893" ; "广州" ; "越秀区" ; "竹丝岗大马路42号" ; "剧场" ; " 魔术马戏" ; "0" ; "http://venue.damai.cn/venue_1335.html"
"1362";"广州番禹丽江歌剧院" ; "893" ; "广州" ; "番禺区" ; "广州市番禺大石迎宾路111号" ; "剧场" ; " 话剧/歌剧/戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_1362.html"
"1387";"广州黑铁时代" ; "893" ; "广州" ; "越秀区" ; " 广州大学城穗石村东门广场新觉青年公馆二楼 " ; "Livehouse/娱乐休闲" ; " 音乐会" ; "0" ; "http://venue.damai.cn/venue_1387.html"
"1389";"191SPACE " ; "893" ; "广州" ; "天河区" ; "广州大道中路191号 " ; "Livehouse/娱乐休闲" ; " 音乐会" ; "0" ; "http://venue.damai.cn/venue_1389.html"
"1418";"广州飞扬影城" ; "893" ; "广州" ; "天河区" ; "天河城四楼飞扬影城\正佳广场七楼飞扬影城" ; "影院/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1418.html"
"1420";"百万葵园" ; "893" ; "广州" ; "南沙区" ; "广州市南沙区万顷沙镇百万葵园" ; "景区/公园/娱乐休闲" ; " 儿童亲子" ; "0" ; "http://venue.damai.cn/venue_1420.html"
"1423";"仙沐园温泉" ; "893" ; "广州" ; "从化市" ; "从化市温泉镇流溪河边" ; "景区/酒店/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1423.html"
"1430";"踢馆酒吧" ; "893" ; "广州" ; "越秀区" ; "广州市越秀区环市中路花果山201号（广州人民广播电台西行方向直入150米）" ; "Livehouse/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1430.html"
"1501";"广州5家影院" ; "893" ; "广州" ; "天河区" ; "广州市" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1501.html"
"52974";"广州国际体育演艺中心" ; "893" ; "广州" ; "萝岗区" ; "开创大道2666号" ; "未知" ; " 未知" ; "4" ; "http://venue.damai.cn/venue_52974.html"
"53059";"蓝宝石当代艺术馆" ; "893" ; "广州" ; "越秀区" ; "广州市越秀区环市东路假日酒店二楼" ; "其他" ; " 音乐会" ; "0" ; "http://venue.damai.cn/venue_53059.html"
"53067";"广州木偶艺术中心" ; "893" ; "广州" ; "海珠区" ; "广州市洪德路51号" ; "娱乐休闲" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_53067.html"
"53068";"彩虹曲苑" ; "893" ; "广州" ; "荔湾区" ; "广州市荔湾区西华路120号" ; "剧场" ; " 戏曲综艺" ; "1" ; "http://venue.damai.cn/venue_53068.html"
"53069";"广州市歌舞团小剧场" ; "893" ; "广州" ; "天河区" ; "广州市天河区沙河顶新一街13号" ; "剧场" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_53069.html"
"53071";"广州杂技团第一剧院" ; "893" ; "广州" ; "天河区" ; "广州市天河区水荫四横路37号" ; "剧场" ; " 话剧/歌剧" ; "2" ; "http://venue.damai.cn/venue_53071.html"
"53146";"花都区花果山体育场" ; "893" ; "广州" ; "花都区" ; "花都区云山大道花果山公园对面" ; "体育场馆" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_53146.html"
"53156";"科学城华厦国际商务酒店" ; "893" ; "广州" ; "萝岗区" ; "中国广州市萝岗区科学城揽月路1号" ; "酒店" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_53156.html"
"53157";"广州翡翠皇冠假日酒店" ; "893" ; "广州" ; "萝岗区" ; "广州市萝岗区科学城中心区凝彩路28号" ; "酒店" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_53157.html"
"53163";"广州越天酒店" ; "893" ; "广州" ; "越秀区" ; "广州市越秀区解放北路960号" ; "酒店" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_53163.html"
"53179";"广东省人民体育场" ; "893" ; "广州" ; "越秀区" ; "广州市越秀区较场西路18号" ; "体育场馆" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_53179.html"
"53217";"广州体育学院体育馆" ; "893" ; "广州" ; "天河区" ; "广州大道北广州体育学院河东片区内" ; "体育场馆" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_53217.html"
"53222";"广州国际会展中心（琶洲展馆）" ; "893" ; "广州" ; "海珠区" ; "广州市海珠区新港东路" ; "会展中心" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_53222.html"
"53305";"广州珠江新城海心沙" ; "893" ; "广州" ; "天河区" ; "位于广州市珠江内江心沙洲，在珠江北主航道上。" ; "娱乐休闲" ; " 体育比赛" ; "2" ; "http://venue.damai.cn/venue_53305.html"
"53321";"广州体育学院篮球馆" ; "893" ; "广州" ; "天河区" ; "广州大道中路1268号" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_53321.html"
"53358";"TU凸空间" ; "893" ; "广州" ; "越秀区" ; "广州越秀区广州大道中361-365号东方花苑首层" ; "剧场/商业中心/娱乐休闲" ; " 未知" ; "3" ; "http://venue.damai.cn/venue_53358.html"
"53427";"花都体育馆" ; "893" ; "广州" ; "花都区" ; "广州市花都区秀全大道41号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53427.html"
"53569";"广州体育学院亚运馆" ; "893" ; "广州" ; "天河区" ; "广州市广州大道北广州体育学院内" ; "体育场馆" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53569.html"
"53624";"广州万达影城9号厅" ; "893" ; "广州" ; "白云区" ; "广州市白云区云城东路503号白云万达广场娱乐楼三层" ; "多功能厅" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53624.html"
"53651";"广州天河影城6号厅" ; "893" ; "广州" ; "天河区" ; "广州市天河路623号天娱广场西塔五楼" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53651.html"
"53712";"广州万达影城4号厅" ; "893" ; "广州" ; "白云区" ; "广州市白云区云城东路503号白云万达广场娱乐楼三层" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53712.html"
"53713";"广州万达影城8号厅" ; "893" ; "广州" ; "白云区" ; "广州市白云区云城东路503号白云万达广场娱乐楼三层" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53713.html"
"53718";"广州万达影城7号厅" ; "893" ; "广州" ; "白云区" ; "广州市白云区云城东路503号白云万达广场娱乐楼三层" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53718.html"
"53906";"广州海珠体育中心" ; "893" ; "广州" ; "海珠区" ; "广州市海珠区仲恺路628号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53906.html"
"54107";"黄埔少年宫星帆剧院" ; "893" ; "广州" ; "黄埔区" ; "广州市黄埔区大沙东路298号" ; "剧场/影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54107.html"
"54197";"D.Labe Livehouse" ; "893" ; "广州" ; "海珠区" ; "广州•海珠•阅江路•琶醍啤酒艺术区A区•珠江英博啤酒博物馆首层" ; "会展中心/娱乐休闲" ; " 音乐会" ; "0" ; "http://venue.damai.cn/venue_54197.html"
"54265";"广州10家影院" ; "893" ; "广州" ; "天河区" ; "广州市" ; "影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54265.html"
"54274";"广州旅游一卡通套票" ; "893" ; "广州" ; "天河区" ; "广州市" ; "景区/娱乐休闲" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_54274.html"
"54468";"星海音乐学院交响乐厅" ; "893" ; "广州" ; "番禺区" ; "广州市番禺区小谷围街（大学城）外环西路398号 " ; "音乐厅" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54468.html"
"54469";"星海音乐学院室内乐厅" ; "893" ; "广州" ; "番禺区" ; "广州市番禺区小谷围街（大学城）外环西路398号 " ; "音乐厅" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54469.html"
"54470";"星海音乐学院排练楼观摩厅" ; "893" ; "广州" ; "番禺区" ; "广州市番禺区小谷围街（大学城）外环西路398号 " ; "音乐厅" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54470.html"
"54488";"花都区东风体育馆" ; "893" ; "广州" ; "花都区" ; "广州市花都区风神大道西南侧" ; "体育场馆" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54488.html"
"55115";"白水寨风景名胜区" ; "893" ; "广州" ; "增城市" ; "广州增城市派潭镇" ; "景区" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55115.html"
"55119";"岭南印象园" ; "893" ; "广州" ; "番禺区" ; "广州大学城（小谷围岛）南部" ; "景区/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55119.html"
"55120";"广州塔" ; "893" ; "广州" ; "海珠区" ; "广州城市新中轴线与珠江景观轴线的交汇处" ; "景区/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55120.html"
"55145";"港中旅澳门跨境巴士汽车票" ; "893" ; "广州" ; "海珠区" ; "华厦大酒店" ; "景区" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55145.html"
"55299";"广州长隆野生动物世界" ; "893" ; "广州" ; "番禺区" ; "广州市番禺区迎宾路" ; "公园" ; " 魔术马戏" ; "0" ; "http://venue.damai.cn/venue_55299.html"
"55362";"广州市中山五路193号百汇广场5楼" ; "893" ; "广州" ; "越秀区" ; "广州市越秀区中山五路193号百汇广场5楼" ; "娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55362.html"
"55434";"信德巴士广州=澳门双程巴士" ; "893" ; "广州" ; "越秀区" ; "花园酒店：大巴停车场，广州越秀区环市东路368号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55434.html"
"55459";"天河直通车爱淘站负二层" ; "893" ; "广州" ; "天河区" ; "天河区体育西路101号维多利广场出口直通车商业广场B2楼爱淘站商场后场区" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55459.html"
"55539";"广州中心皇冠假日酒店三楼" ; "893" ; "广州" ; "越秀区" ; "广州市越秀区环市东路339号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55539.html"
"56336";"广州万达电影城" ; "893" ; "广州" ; "白云区" ; "广州市白云区云城东路503号白云万达广场娱乐楼三楼" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56336.html"
"56337";"飞扬影城(天河城店)" ; "893" ; "广州" ; "天河区" ; "广州天河区天河城广场内西北塔四楼飞扬电影城" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56337.html"
"56340";"飞扬影城(正佳广场店)" ; "893" ; "广州" ; "天河区" ; "广东广州天河区天河路228号正佳广场7楼" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56340.html"
"56344";"广州花影青宫电影城" ; "893" ; "广州" ; "越秀区" ; "广东广州越秀区北京路312号青年文化宫二楼" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56344.html"
"56393";"广州天河沙河顶新二街十三号剧院" ; "893" ; "广州" ; "天河区" ; "广州市天河区沙河顶新二街十三号剧院" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56393.html"
"56507";"花城广场海心沙北看台" ; "893" ; "广州" ; "天河区" ; "广州市花城广场南(海心沙公园入口旁)" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56507.html"
"56586";"五号停机坪" ; "893" ; "广州" ; "白云区" ; "广州市白云区云霄街353栋5号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56586.html"
"56594";"广州九龙湖高尔夫球会" ; "893" ; "广州" ; "花都区" ; " 广东省广州市近郊花都区花东镇山前旅游大道3号九龙湖度假区内 " ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56594.html"
"56614";"正佳广场五楼" ; "893" ; "广州" ; "天河区" ; "天河区天河路228号正佳购物广场5楼(近体育中心)" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56614.html"
"56639";"广州琶洲•中国进出口商品交易会展馆" ; "893" ; "广州" ; "海珠区" ; "广东省广州市海珠区琶洲展馆" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56639.html"
"56687";"广州塔二楼珠江摄影平台" ; "893" ; "广州" ; "海珠区" ; "广东省广州市海珠区阅江西路" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56687.html"
"56693";"广州开发区科学城香雪八路98号" ; "893" ; "广州" ; "萝岗区" ; "广州开发区科学城香雪八路98号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56693.html"
"56739";"广州长隆旅游度假区—长隆地铁广场" ; "893" ; "广州" ; "番禺区" ; "广州长隆旅游度假区—长隆地铁广场" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56739.html"
"56847";"南丰汇朗豪酒店三楼(新港东路638号)" ; "893" ; "广州" ; "海珠区" ; "广州市南丰汇朗豪酒店三楼（新港东路638号）" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56847.html"
"56882";"广州大剧院 实验剧场" ; "893" ; "广州" ; "天河区" ; "天河区珠江新城华夏路" ; "未知" ; " 未知" ; "8" ; "http://venue.damai.cn/venue_56882.html"
"56886";"番禺新大新百货五楼环游嘉年华内" ; "893" ; "广州" ; "番禺区" ; "广州市番禺区禺山大道新大新百货五楼环游嘉年华内" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56886.html"
"56924";"广州市天河区林和中路148号" ; "893" ; "广州" ; "天河区" ; "广州市天河区林和中路148号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56924.html"
"57038";"英东体育馆" ; "893" ; "广州" ; "海珠区" ; "广东省广州市番禺区繁华路106号(近中心小学)" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57038.html"
"57078";"中央车站展演中心" ; "893" ; "广州" ; "天河区" ; "广州天河区黄埔大道中315号羊城创意园内(半岛酒家附近)" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57078.html"
"57209";"琶洲广交会展馆B区" ; "893" ; "广州" ; "海珠区" ; "广州市海珠区琶洲阅江中路380号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57209.html"
"57273";"万胜围拾号足球场" ; "893" ; "广州" ; "海珠区" ; "广州市海珠区新港东路琶洲东村新马路18号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57273.html"
"57326";"T.I.T创意园时尚发布中心" ; "893" ; "广州" ; "海珠区" ; "广州市海珠区新港中路397号T.I.T创意园内" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57326.html"
"57350";"广州体育馆 2号馆" ; "893" ; "广州" ; "荔湾区" ; "广州市白云大道南783号" ; "未知" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_57350.html"
"57440";"广州荔湾区黄沙大道8号西城都荟3楼" ; "893" ; "广州" ; "荔湾区" ; "广州市荔湾区黄沙大道8号（黄沙地铁出口）西城都荟3楼" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57440.html"
"57444";"广州萝岗区科学城揽月路" ; "893" ; "广州" ; "萝岗区" ; "广州市萝岗区科学城揽月路1号 " ; "未知" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_57444.html"
"57449";"广东外语艺术职业学院(燕岭校区)体育馆2楼" ; "893" ; "广州" ; "天河区" ; "天河区燕岭路495号广东外语艺术职业学院（燕岭校区）体育馆2楼" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57449.html"
"57466";"广州市保利世贸博览馆" ; "893" ; "广州" ; "天河区" ; "广州市海珠区新港东路1000号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57466.html"
"57467";"越秀区沿江中路（本色酒吧）" ; "893" ; "广州" ; "越秀区" ; "广州市越秀区沿江中路274号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57467.html"
"57481";"西汉南越王博物馆" ; "893" ; "广州" ; "越秀区" ; "广州市越秀区解放北路867号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57481.html"
"57482";"广东民间工艺博物馆" ; "893" ; "广州" ; "荔湾区" ; "广州市荔湾区中山七路恩龙里34号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57482.html"
"57483";"广州博物馆" ; "893" ; "广州" ; "越秀区" ; "广州越秀公园镇海路镇海楼下" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57483.html"
"57518";"广州海心沙亚运公园" ; "893" ; "广州" ; "天河区" ; "广州天河区临江大道海心沙公园" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57518.html"
"14";"广州长隆欢乐世界" ; "893" ; "广州" ; "荔湾区" ; " 广州市番禺区迎宾路 " ; "剧场" ; " 演唱会/音乐会/话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_14.html"
"52";"广州天河体育场" ; "893" ; "广州" ; "荔湾区" ; "广州市天河区体育西路" ; "未知" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_52.html"
"54";"星海音乐厅（交响乐演奏厅）" ; "893" ; "广州" ; "荔湾区" ; "广州市二沙岛晴波路33号" ; "未知" ; " 未知" ; "48" ; "http://venue.damai.cn/venue_54.html"
"59";"星海音乐厅室内乐演奏厅" ; "893" ; "广州" ; "荔湾区" ; "广州市二沙岛晴波路33号" ; "未知" ; " 未知" ; "9" ; "http://venue.damai.cn/venue_59.html"
"63";"广州中山纪念堂" ; "893" ; "广州" ; "越秀区" ; "广州市越秀区东风中路259号" ; "未知" ; " 音乐会/话剧/歌剧/戏曲综艺/魔术马戏/舞蹈芭蕾/儿童亲子" ; "6" ; "http://venue.damai.cn/venue_63.html"
"101";"广州长隆国际大马戏" ; "893" ; "广州" ; "荔湾区" ; "广州市番禺区迎宾路" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_101.html"
"109";"广州鳄鱼公园" ; "893" ; "广州" ; "荔湾区" ; "广州番禺区大石镇石北大道" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_109.html"
